"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
155,"1","Оперативно) спасибо","2025-05-15T11:34:40.745912Z",3890484,17.314,5,"Нравится скорость отработки заявок","2025-05-15T11:34:40.745912Z","","","","",""
156,"1","Супер","2025-05-15T11:34:42.909505Z",3890486,1.536,5,"не подходит не к одой теме","2025-05-15T11:34:42.909505Z","","","","",""
157,"1","Спасибо.","2025-05-15T11:34:46.904667Z",3890512,2.648,5,"не подходит не к одой теме","2025-05-15T11:34:46.904667Z","","","","",""
158,"1","Молодцы, оперативно. ","2025-05-15T11:34:55.731568Z",3890517,3.558,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-15T11:34:55.731568Z","","","","",""
159,"1","Вопрос решился быстро. Спасибо!","2025-05-15T11:35:09.076533Z",3890604,9.262,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T11:35:09.076533Z","","","","",""
160,"1","Спасибо 😉 ","2025-05-15T11:35:15.994015Z",3890656,2.741,5,"не подходит не к одой теме","2025-05-15T11:35:15.995012Z","","","","",""
161,"1","Александру спасибо за объяснение причины бульканья ! ","2025-05-15T11:35:24.625232Z",3890678,5.489,5,"Нравится качество работы сотрудников","2025-05-15T11:35:24.625232Z","","","","",""
162,"1","спасибо! всё быстро!","2025-05-15T11:35:40.871188Z",3890716,13.75,5,"не подходит не к одой теме","2025-05-15T11:35:40.871188Z","","","","",""
163,"1","Спасибо","2025-05-15T11:35:44.787391Z",3890952,2.97,5,"не подходит не к одой теме","2025-05-15T11:35:44.787391Z","","","","",""
164,"1","Спасибо! Исправили мою ошибку","2025-05-15T11:35:50.307100Z",3890985,4.72,5,"Вопрос решен","2025-05-15T11:35:50.307100Z","","","","",""
165,"1","мастер сделал все очень быстро и аккуратно","2025-05-15T11:36:06.620146Z",3891095,22.437,5,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}","2025-05-15T11:36:16.329196Z","","","","",""
166,"1","спасибо!","2025-05-15T11:36:59.734622Z",3891173,2.386,5,"не подходит не к одой теме","2025-05-15T11:36:59.734622Z","","","","",""
167,"1","спасибо за оперативность","2025-05-15T11:37:11.595906Z",3891188,5.132,5,"Нравится скорость отработки заявок","2025-05-15T11:37:11.595906Z","","","","",""
168,"1","Спасибо!","2025-05-15T11:37:15.715576Z",3891298,1.501,5,"не подходит не к одой теме","2025-05-15T11:37:15.715576Z","","","","",""
169,"1","Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ","2025-05-15T11:38:42.852819Z",3891325,58.934,5,"Нравится качество работы сотрудников","2025-05-15T11:38:42.852819Z","","","","",""
170,"1","Иван, огромное спасибо вам ! ","2025-05-15T11:38:47.401039Z",3891380,1.322,5,"Нравится качество работы сотрудников","2025-05-15T11:38:47.401039Z","","","","",""
171,"1","Среагировали за 20 минут!!!!","2025-05-15T11:38:51.094475Z",3891477,2.068,5,"Нравится скорость отработки заявок","2025-05-15T11:38:51.094475Z","","","","",""
172,"1","Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ","2025-05-15T11:39:39.289395Z",3891489,11.512,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-15T11:39:39.289395Z","","","","",""
173,"1","спасибо! в тот же день электрик решил проблему.","2025-05-15T11:39:56.085461Z",3891568,9.888,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T11:39:56.085461Z","","","","",""
174,"1","Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах","2025-05-15T11:40:27.542779Z",3891612,26.977,5,"Вопрос решен","2025-05-15T11:40:27.542779Z","","","","",""
175,"1","спасибо!","2025-05-15T11:40:34.709955Z",3891740,5.849,5,"не подходит не к одой теме","2025-05-15T11:40:34.709955Z","","","","",""
176,"1","да все верно. спасибо","2025-05-15T11:40:38.608161Z",3891850,2.153,5,"не подходит не к одой теме","2025-05-15T11:40:38.608161Z","","","","",""
177,"1","спасибо всё бистро устранили ","2025-05-15T11:42:18.981926Z",3891871,5.0,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T11:42:18.981926Z","","","","",""
178,"1","Спасибо, вроде бы стало лучше. ","2025-05-15T11:42:35.736860Z",3891943,10.456,4,"Нравится качество выполнения заявки","2025-05-15T11:42:35.736860Z","","","","",""
179,"1","Спасибо большое за Вашу быструю и профессиональную помощь. ","2025-05-15T11:42:50.694113Z",3892115,12.768,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}","2025-05-15T11:42:50.694113Z","","","","",""
180,"1","Все быстро, не смотря на поздний час.","2025-05-15T11:43:01.416184Z",3892189,9.003,5,"Нравится скорость отработки заявок","2025-05-15T11:43:01.416184Z","","","","",""
181,"1","Спасибо ","2025-05-15T11:43:04.632165Z",3892247,1.95,5,"не подходит не к одой теме","2025-05-15T11:43:04.632165Z","","","","",""
182,"1","спасибо ","2025-05-15T11:43:06.919126Z",3892258,1.287,5,"не подходит не к одой теме","2025-05-15T11:43:06.919126Z","","","","",""
183,"1","спасибо","2025-05-15T11:43:09.190052Z",3892271,1.406,5,"не подходит не к одой теме","2025-05-15T11:43:09.190052Z","","","","",""
184,"1","ответ был предоставлен оперативно и в полном объеме","2025-05-15T11:43:38.528763Z",3892432,28.447,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-15T11:43:38.528763Z","","","","",""
185,"1","Спасибо огромное,  напор стал отличным!","2025-05-15T11:43:47.701605Z",3892474,7.771,5,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}","2025-05-15T11:43:47.701605Z","","","","",""
186,"1","спасибо","2025-05-15T11:43:50.373752Z",3892541,1.971,5,"не подходит не к одой теме","2025-05-15T11:43:50.373752Z","","","","",""
187,"1","Спасибо) там правда все убрали и стало прям чисто) если можете еще отмыть пятна чего-то… буду очень вам признателен) возможно там нужна не только тряпка)","2025-05-15T11:44:47.540268Z",3892548,29.198,5,"Вопрос решен","2025-05-15T11:44:47.540268Z","","","","",""
188,"1","сделали","2025-05-15T11:44:57.390404Z",3892589,2.705,5,"Вопрос решен","2025-05-15T11:44:57.390404Z","","","","",""
189,"1","Спасибо мастеру Сергею за четкую работу! ","2025-05-15T11:45:05.123056Z",3892591,4.767,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-15T11:45:05.123056Z","","","","",""
190,"1","Наконец - то. Очень надеюсь, что через 2 дня он не встанет снова","2025-05-15T11:45:11.882638Z",3892629,5.788,4,"не подходит не к одой теме","2025-05-15T11:45:11.882638Z","","","","",""
191,"1","Благодарим, очень оперативно!","2025-05-15T11:45:15.275429Z",3892632,2.036,5,"Нравится скорость отработки заявок","2025-05-15T11:45:15.275429Z","","","","",""
192,"1","Быстро, мастеру большое спасибо","2025-05-15T11:45:23.239371Z",3892659,6.874,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-15T11:45:23.239371Z","","","","",""
193,"1","Вопрос решен быстро, спасибо мастеру. Фото выполненной работы приложил и даже позвонил!","2025-05-15T11:45:37.598159Z",3892748,10.76,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-15T11:45:37.598159Z","","","","",""
